title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
[陌漓]王者荣耀#P1：后羿轻松MVP,电子竞技,1,318,0,3,0,0,3,2,潘泡斯er,17537581,1474000720
SNH48我曾经也想过也一了百了,明星,1,3318,8,4,13,14,11,2,给你然而你却在那里,14229416,1474000887
【极乐净土】极乐猫土,MMD·3D,1,578,14,130,22,38,20,4,八雲家の橙,3596125,1474000947
春丁-恋爱循环,搞笑,1,556,1,2,8,12,15,4,我是一个蔬菜,8685064,1474000991
[小马同人音乐]TheDashDub - Catching Fire (Philomena's Ashes),音乐综合,2,294,1,3,15,2,4,3,户口三原,18628742,1474000934
［Jiko］They Don't Know About Us-权志龙X水原希子-不喜勿入,明星,1,130427,509,469,2000,513,332,492,龙妻的脑洞,16611328,1474000914
【ASMR】Tony小哥100层高光（好像是，终于更新了）,其他,2,1713,18,30,30,9,12,0,Maggie_0613,6819322,1474000864
旅行－旅行,日常,1,45,0,0,1,2,2,0,一二一九,7254876,1474000732
MEDICAL ADVICE,单机游戏,2,22,0,0,2,4,3,0,NuclearLine,7263196,1474000928
Project Reality Cinematic #1,单机游戏,2,169,4,3,1,3,13,0,zxh1293,5130218,1474000917
【电影混剪】【欧美】Heathens.异教徒群像,影视剪辑,1,672,3,5,17,14,4,2,M-ountain,4261023,1474001232
【电音/AMV]】Inspire and headshot,MAD·AMV,1,3479,87,106,253,165,52,8,图图GG,14024947,1474001290
【小泽亚李/美术社大有问题! 】心*调色板 第11集插曲,音乐综合,2,3857,15,26,143,31,32,31,Rogers丨CC,3785664,1474001220
【刘亦菲】【王力宏】【无剧情向】相思,影视剪辑,1,555,6,0,4,4,7,1,蓝枫bright,18795692,1474001267
【k莫衍生｜伪预告片】  怦然心动,影视剪辑,1,13395,116,73,697,433,88,29,maotomo,688812,1474001282
【歪LIN】教你如何与基友去骗基友（魔术教程）,搞笑,1,584,0,0,0,2,2,0,歪LIN,35024498,1474001441
【中文字幕】【木下第二频道】万圣节限定哈瑞宝软糖！,美食测评,2,833,3,6,1,1,5,2,VAL墨鱼丸,4987023,1474001351
我的【三国杀】不可能这么【鬼畜】,鬼畜调教,1,4405,76,9,25,11,4,5,黛玉伤花,24846717,1474001249
那些冷门枪的故事,网络游戏,1,2047,22,10,16,7,3,2,新新小飞,19115595,1474001228
【龟梨和也】各种花絮合集 龟梨君的存在本身就是礼物,明星,1,14344,201,80,921,495,65,105,大少别,475066,1474001528
【Alltime10s】十起引发灾难的电脑故障事件 @柚子木字幕组,社科人文,2,31488,340,255,290,31,21,4,柚子木字幕组,221648,1474001382
《枪神纪》杀与被杀的食物链底层,网络游戏,1,944,8,4,1,6,5,5,白狐程音,11289326,1474001469
诸神的紫菜包饭 06,国产动画,1,111679,1103,150,26,116,29,18,咪咕官方,21841079,1474001062
战地2 Road to Jalalabad,单机游戏,1,410,4,1,3,2,4,0,麻仓叶李,2157168,1474001275
自制曲8,音乐综合,1,110,0,2,1,6,3,2,むいす,12308890,1474001274
Zuiho大佬暴风实力四杀惨遭地勤陷害被水淹没,网络游戏,1,355,5,21,0,14,5,0,Hoshii_Miki,2017935,1474001535
[小马同人音乐]TheDashDub - Destiny,音乐综合,2,478,2,8,20,2,3,5,户口三原,18628742,1474001337
【Kaja Marie】秋季鞋服新讯 HUGE FALL CLOTHING AND SHOE HAUL I KAJA-M,服饰,2,223,0,0,3,0,2,0,Prrety_Chen,35177742,1474001271
