title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
老IG打野可见影子和笑笑，方块龙欢声笑语中上分！,电子竞技,1,5861,16,17,26,11,11,18,那些年我们追过的影,32851305,1.47E+09
【熊叔实验室】如何快速搭建一个简易帐篷 @conandiy,科学科普,2,21718,139,53,174,35,20,22,conandiy,22009424,1.47E+09
[HoonyCafe字幕组]20160626蒙歌 姜成勋cut,明星,2,26195,612,14,648,47,100,83,姜成勋的蜜糖罐,29785842,1.47E+09
薛之谦- 我好像在哪见过你-MV混剪,音乐综合,2,3400,72,33,54,22,22,2,一只长苔藓的石头,13237166,1.47E+09
饭拍 20160518王青超级大首映 状况剧（古装）,明星,2,7282,492,34,330,60,34,0,Fayyyyy君,16470690,1.47E+09
【TV720P】 濒危物种少女 【异域字幕组】,完结动画,2,19638,982,47,1003,54,23,17,GardenOfSinnes,8343391,1.47E+09
特拉斯线圈公主祈愿十连抽,手机游戏,1,2095,19,7,3,7,4,1,Mayumi゜,18672352,1.47E+09
【雷欧】World Fail MineCraft空岛多模组生存 EP.11 旋转工艺，不这是爆炸工艺,单机游戏,1,269,1,2,2,0,14,2,回不到天空的星,19187028,1.47E+09
方舟生存进化-29《起源篇-单抓泰坦龙》,单机游戏,1,52529,935,139,163,1441,55,265,多亚,27548339,1.47E+09
【血缘诅咒DLC老猎人】  迅猛式速通向攻略解说第五期,单机游戏,1,5698,50,17,19,37,6,19,19式桶装火药,11027675,1.47E+09
杂音色波纹疾走：修复曾经的一些视频,音乐综合,1,357,0,1,4,0,3,1,邵大笑,7880491,1.47E+09
绘森活半小时线稿速涂视频系列 DAY #005,绘画,1,344,2,2,3,0,4,0,Tee滋悠,17546905,1.47E+09
【同人】一美，啊哈【郎的诱惑】,影视剪辑,2,931,15,4,21,2,1,0,溪桥柳细,14542309,1.47E+09
王者荣耀李白解说,电子竞技,1,10432,158,31,29,38,8,1,晔陌辰,25594781,1.47E+09
法国小哥学习中文real懵逼,搞笑,1,521518,6351,1412,3989,24465,1576,18847,信誓蛋蛋,32786875,1.47E+09
【帽子钢琴】文学少女(男高OST),演奏,1,866,8,12,12,20,9,7,Smashproof,2150330,1.47E+09
【电竞毒瘤】新英雄柏崎星奈,电子竞技,1,342,5,0,0,1,10,0,諾幻晴,2851268,1.47E+09
钟繇佐定活墨难赴死，诸葛恪黩武啪神能逆风，王司徒解说三国杀,桌游棋牌,1,504,11,5,0,7,5,0,我才是王司徒,952712,1.47E+09
